longitude,latitude,elevation
-123.084611,38.703817,177.2
-123.084582,38.703813,176.9
-123.084553,38.703809,176.6
-123.084526,38.703805,176.2
-123.084503,38.703803,176.0
-123.084477,38.703799,175.7
-123.084458,38.703805,175.4
-123.084449,38.70382,175.2
-123.084447,38.70384,174.9
-123.084456,38.703861,174.7
-123.084476,38.70388,174.4
-123.084496,38.703898,174.1
-123.084513,38.703912,173.9
-123.084526,38.70392,173.7
-123.084535,38.703929,173.6
-123.084544,38.703936,173.5
-123.08456,38.703949,173.3
-123.084575,38.703965,173.1
-123.084595,38.703984,172.8
-123.084614,38.704004,172.6
-123.084628,38.704031,172.3
-123.084632,38.704054,172.0
-123.084632,38.704076,171.8
-123.084627,38.704094,171.6
-123.084616,38.704109,171.4
-123.0846,38.704126,171.2
-123.084581,38.704141,171.0
-123.084562,38.704158,170.8
-123.084545,38.704178,170.6
-123.084523,38.704199,170.4
-123.08449,38.704219,170.2
-123.084458,38.704236,170.1
-123.084427,38.704252,170.1
-123.084399,38.704274,170.1
-123.084375,38.704294,170.2
-123.084355,38.704317,170.3
-123.08434,38.704338,170.4
-123.084328,38.70436,170.6
-123.084324,38.704384,170.8
-123.084323,38.704405,171.0
-123.084324,38.704421,171.1
-123.084329,38.704437,171.3
-123.084338,38.704454,171.5
-123.084349,38.704472,171.7
-123.084361,38.704488,171.9
-123.084369,38.704502,172.1
-123.084377,38.704515,172.2
-123.084384,38.704531,172.4
-123.084387,38.704545,172.6
-123.08439,38.704555,172.7
-123.0844,38.704568,172.9
-123.084411,38.70458,173.0
-123.084418,38.704593,173.2
-123.084424,38.704606,173.3
-123.084428,38.704618,173.5
-123.084435,38.704632,173.7
-123.084444,38.704649,173.9
-123.08445,38.704665,174.0
-123.084454,38.704681,174.2
-123.084456,38.704692,174.3
-123.084462,38.704708,174.5
-123.084469,38.70472,174.7
-123.08447,38.704735,174.8
-123.084471,38.704753,175.1
-123.084487,38.704779,175.4
-123.084496,38.704803,175.7
-123.084502,38.704824,176.0
-123.084508,38.704843,176.3
-123.084512,38.704861,176.5
-123.084518,38.70488,176.8
-123.084518,38.704895,177.0
-123.084516,38.704912,177.3
-123.084518,38.704926,177.5
-123.084517,38.704938,177.7
-123.084516,38.704954,178.0
-123.084512,38.704968,178.2
-123.08451,38.704985,178.5
-123.084504,38.705001,178.7
-123.0845,38.705015,179.0
-123.0845,38.705028,179.2
-123.084494,38.705034,179.4
-123.084494,38.705041,179.5
-123.084497,38.705046,179.6
-123.0845,38.705049,179.6
-123.084505,38.705046,179.7
-123.084512,38.70504,179.9
-123.084525,38.705033,180.1
-123.084538,38.705024,180.4
-123.084552,38.705015,180.6
-123.084565,38.705004,180.9
-123.084579,38.704998,181.2
-123.084594,38.704993,181.4
-123.084605,38.704982,181.7
-123.084616,38.70497,182.0
-123.08463,38.704962,182.3
-123.084647,38.704958,182.5
-123.084664,38.704959,182.8
-123.084682,38.704967,183.1
-123.0847,38.704972,183.4
-123.084717,38.704978,183.7
-123.084732,38.704986,184.0
-123.084748,38.704996,184.3
-123.084763,38.705004,184.6
-123.08478,38.705014,184.9
-123.084795,38.705021,185.1
-123.084809,38.705023,185.3
-123.084822,38.705026,185.5
-123.084834,38.705025,185.7
-123.084846,38.705023,185.8
-123.084856,38.70502,186.0
-123.084868,38.705021,186.1
-123.084882,38.705025,186.3
-123.084895,38.705028,186.5
-123.084907,38.705032,186.6
-123.084917,38.705035,186.7
-123.084925,38.705042,186.9
-123.084929,38.705045,186.9
-123.084933,38.705051,187.0
-123.084939,38.705056,187.1
-123.084942,38.705062,187.2
-123.084949,38.70507,187.4
-123.084953,38.705076,187.5
-123.084958,38.705084,187.6
-123.084961,38.705096,187.8
-123.084965,38.705116,188.1
-123.08496,38.70513,188.3
-123.084951,38.705144,188.5
-123.084934,38.705152,188.8
-123.084919,38.705159,189.0
-123.084904,38.705164,189.2
-123.08489,38.705174,189.5
-123.084873,38.705183,189.7
-123.084857,38.705193,190.0
-123.084843,38.7052,190.2
-123.084834,38.705205,190.4
-123.08483,38.705212,190.5
-123.084821,38.705216,190.6
-123.084816,38.705226,190.8
-123.084811,38.705234,191.0
-123.084808,38.705243,191.1
-123.084811,38.705252,191.3
-123.084817,38.70526,191.5
-123.084831,38.705266,191.7
-123.084843,38.70527,191.9
-123.084857,38.705275,192.1
-123.084866,38.705276,192.2
-123.084877,38.705276,192.4
-123.084887,38.705272,192.5
-123.084902,38.705269,192.7
-123.084916,38.705261,193.0
-123.084932,38.705255,193.2
-123.08495,38.705255,193.4
-123.084962,38.705252,193.6
-123.084972,38.705252,193.7
-123.084982,38.705259,193.9
-123.084991,38.70527,194.1
-123.084996,38.705284,194.3
-123.084998,38.7053,194.6
-123.084996,38.705312,194.8
-123.084994,38.705324,194.9
-123.084986,38.705335,195.1
-123.084978,38.705346,195.3
-123.08497,38.705354,195.5
-123.084961,38.705362,195.6
-123.084949,38.705365,195.8
-123.084932,38.705369,196.0
-123.084917,38.705376,196.2
-123.084902,38.705386,196.4
-123.084886,38.705394,196.7
-123.084874,38.705404,196.9
-123.084865,38.705417,197.1
-123.084858,38.705429,197.3
-123.084854,38.705439,197.4
-123.084858,38.705449,197.6
-123.084867,38.705459,197.8
-123.084877,38.705464,197.9
-123.084886,38.705468,198.1
-123.084899,38.705473,198.2
-123.084911,38.705478,198.4
-123.084924,38.705483,198.6
-123.084935,38.705485,198.7
-123.084946,38.705486,198.9
-123.08496,38.705486,199.0
-123.084974,38.705487,199.2
-123.084988,38.705487,199.4
-123.085001,38.705485,199.5
-123.085017,38.705481,199.8
-123.085037,38.705479,200.0
-123.085056,38.705479,200.3
-123.085069,38.705474,200.5
-123.085084,38.705472,200.7
-123.0851,38.705469,200.9
-123.085114,38.705468,201.1
-123.08513,38.705467,201.4
-123.085144,38.705466,201.6
-123.085156,38.705465,201.8
-123.085172,38.705461,202.0
-123.085187,38.705455,202.3
-123.085202,38.705454,202.6
-123.085213,38.705451,202.7
-123.085225,38.705446,203.0
-123.085236,38.705441,203.2
-123.085249,38.705436,203.4
-123.085257,38.705434,203.6
-123.085266,38.705431,203.8
-123.085275,38.705431,203.9
-123.085286,38.705434,204.2
-123.0853,38.705438,204.4
-123.085312,38.705442,204.7
-123.085326,38.705454,205.0
-123.085336,38.705461,205.3
-123.085343,38.705468,205.5
-123.085346,38.705471,205.6
-123.085352,38.705476,205.7
-123.085355,38.70549,206.1
-123.085361,38.705495,206.2
-123.08536,38.705503,206.4
-123.085362,38.705507,206.5
-123.08536,38.70551,206.6
-123.085367,38.705515,206.8
-123.08538,38.705522,207.0
-123.085386,38.705526,207.2
-123.0854,38.705539,207.6
-123.085419,38.705551,208.0
-123.085431,38.705561,208.4
-123.085438,38.70557,208.6
-123.085448,38.705574,208.8
-123.085456,38.70558,209.0
-123.085457,38.705584,209.1
-123.085461,38.705591,209.3
-123.085462,38.705603,209.6
-123.085468,38.705613,209.8
-123.085473,38.705625,210.1
-123.085484,38.70564,210.5
-123.085487,38.705649,210.7
-123.085491,38.705656,210.9
-123.085501,38.705667,211.2
-123.085502,38.705675,211.4
-123.085505,38.705686,211.7
-123.085506,38.705696,211.9
-123.085507,38.705708,212.2
-123.085507,38.705718,212.4
-123.085507,38.705728,212.6
-123.085511,38.70574,212.9
-123.085516,38.705749,213.1
-123.085524,38.705756,213.3
-123.08553,38.705768,213.6
-123.085537,38.705778,213.9
-123.085541,38.705783,214.0
-123.085549,38.705796,214.3
-123.085557,38.705807,214.5
-123.085565,38.705819,214.8
-123.085575,38.705831,215.1
-123.085581,38.705839,215.2
-123.085587,38.705848,215.4
-123.085588,38.705855,215.5
-123.085592,38.705865,215.7
-123.085596,38.705874,215.9
-123.085598,38.705884,216.0
-123.085603,38.70589,216.1
-123.085608,38.705895,216.2
-123.085613,38.705899,216.3
-123.085619,38.705903,216.4
-123.085627,38.705906,216.5
-123.085636,38.705909,216.5
-123.085641,38.705915,216.6
-123.085647,38.705922,216.7
-123.085671,38.705959,217.1
-123.085678,38.705972,217.1
-123.085684,38.705982,217.2
-123.08569,38.705996,217.2
-123.085698,38.706011,217.3
-123.085707,38.706028,217.3
-123.085714,38.706046,217.3
-123.085721,38.706064,217.2
-123.085724,38.70608,217.2
-123.085722,38.706094,217.1
-123.085716,38.70611,217.0
-123.085701,38.706125,216.9
-123.085691,38.706142,216.7
-123.085676,38.706158,216.6
-123.085655,38.706172,216.4
-123.085631,38.706184,216.2
-123.085598,38.70618,215.9
-123.085566,38.706167,215.6
-123.085539,38.706154,215.3
-123.085513,38.706142,215.0
-123.085489,38.706131,214.8
-123.085455,38.706123,214.4
-123.085425,38.706117,214.1
-123.0854,38.706113,213.9
-123.085375,38.706107,213.6
-123.085346,38.706101,213.3
-123.085319,38.706093,213.0
-123.085294,38.706087,212.7
-123.085264,38.706086,212.4
-123.085231,38.706092,212.0
-123.085201,38.706099,211.7
-123.08517,38.706104,211.4
-123.085141,38.706107,211.1
-123.08511,38.706104,210.8
-123.085076,38.706094,210.5
-123.085046,38.706088,210.2
-123.085016,38.706083,210.0
-123.08499,38.706076,209.7
-123.084958,38.706068,209.5
-123.084931,38.706061,209.2
-123.084905,38.706055,209.0
-123.084879,38.706051,208.8
-123.084852,38.706048,208.5
-123.084823,38.706044,208.3
-123.084792,38.706043,208.0
-123.084763,38.706045,207.7
-123.084731,38.706048,207.3
-123.084701,38.706049,207.0
-123.084676,38.706056,206.7
-123.084655,38.706066,206.4
-123.084628,38.706074,206.0
-123.084602,38.706084,205.6
-123.084575,38.706094,205.2
-123.084549,38.706104,204.8
-123.084523,38.70611,204.4
-123.084496,38.706109,204.1
-123.084476,38.706096,203.7
-123.084466,38.706077,203.3
-123.084461,38.706055,202.9
-123.084455,38.706029,202.4
-123.084453,38.706003,201.9
-123.084453,38.705977,201.5
-123.084455,38.705951,201.0
-123.084456,38.705925,200.6
-123.084456,38.705897,200.1
-123.084457,38.70587,199.7
-123.084458,38.70585,199.5
-123.084451,38.705836,199.3
-123.084433,38.705835,199.1
-123.08441,38.705846,198.9
-123.084389,38.705859,198.8
-123.084374,38.705876,198.6
-123.084361,38.705897,198.5
-123.08435,38.705921,198.5
-123.084334,38.705942,198.5
-123.084312,38.70596,198.6
-123.084288,38.705977,198.6
-123.084265,38.705991,198.8
-123.084242,38.706002,198.9
-123.084225,38.706008,199.0
-123.084212,38.706014,199.1
-123.084197,38.706018,199.2
-123.084184,38.706026,199.4
-123.084171,38.706036,199.5
-123.084158,38.706047,199.7
-123.084147,38.706054,199.8
-123.084133,38.706063,199.9
-123.084118,38.706064,200.1
-123.084105,38.706067,200.2
-123.084092,38.706072,200.3
-123.084075,38.706077,200.5
-123.084049,38.70608,200.8
-123.084024,38.706084,201.0
-123.083991,38.706085,201.3
-123.083961,38.706088,201.6
-123.083933,38.706082,201.9
-123.083906,38.706077,202.1
-123.083885,38.706072,202.3
-123.08386,38.706063,202.6
-123.083835,38.706051,202.8
-123.083817,38.706045,203.0
-123.083802,38.70604,203.1
-123.083792,38.706036,203.2
-123.083779,38.706031,203.3
-123.083767,38.706023,203.5
-123.083755,38.706019,203.6
-123.083741,38.706015,203.7
-123.083725,38.706006,203.8
-123.083711,38.705999,204.0
-123.083698,38.705989,204.1
-123.083686,38.705979,204.3
-123.083665,38.705969,204.4
-123.083644,38.705963,204.6
-123.083625,38.705958,204.8
-123.083608,38.705954,204.9
-123.083594,38.705952,205.0
-123.083581,38.705953,205.1
-123.083567,38.705951,205.2
-123.083552,38.705948,205.3
-123.083535,38.705946,205.4
-123.083519,38.705943,205.6
-123.083502,38.70594,205.7
-123.083486,38.705935,205.8
-123.083469,38.705931,205.9
-123.083453,38.70593,206.1
-123.08344,38.705931,206.1
-123.083426,38.705933,206.2
-123.083412,38.705937,206.4
-123.083396,38.705941,206.5
-123.083379,38.705945,206.6
-123.08336,38.70595,206.7
-123.08334,38.705952,206.9
-123.08332,38.705953,207.0
-123.083296,38.705956,207.2
-123.083273,38.705957,207.3
-123.083253,38.705958,207.4
-123.083234,38.705958,207.6
-123.083214,38.705961,207.7
-123.083199,38.705962,207.8
-123.083181,38.705964,207.9
-123.083165,38.705966,207.9
-123.083151,38.705971,208.0
-123.08314,38.705976,208.1
-123.083129,38.705981,208.1
-123.083117,38.705983,208.2
-123.083105,38.705983,208.2
-123.083092,38.705988,208.3
-123.083081,38.705994,208.3
-123.083068,38.705996,208.4
-123.083058,38.706007,208.4
-123.083045,38.706021,208.5
-123.083028,38.706028,208.6
-123.083008,38.706033,208.6
-123.082987,38.706037,208.7
-123.082965,38.706042,208.7
-123.08294,38.70605,208.7
-123.082913,38.706056,208.8
-123.082884,38.706062,208.8
-123.082859,38.706073,208.8
-123.082828,38.706085,208.8
-123.082797,38.706095,208.8
-123.082771,38.706103,208.8
-123.08275,38.706108,208.7
-123.082728,38.706114,208.7
-123.082707,38.706119,208.7
-123.082674,38.70612,208.7
-123.082651,38.706127,208.7
-123.082622,38.706141,208.6
-123.082603,38.706154,208.6
-123.082582,38.706174,208.5
-123.082539,38.706205,208.5
-123.082521,38.706218,208.5
-123.0825,38.70623,208.5
-123.082482,38.706242,208.5
-123.082465,38.706255,208.5
-123.082454,38.706268,208.5
-123.082442,38.706275,208.5
-123.08243,38.70629,208.5
-123.082418,38.706308,208.5
-123.082405,38.706326,208.5
-123.082396,38.706348,208.5
-123.082387,38.70637,208.5
-123.082381,38.706392,208.5
-123.082366,38.706416,208.5
-123.082349,38.706433,208.5
-123.082336,38.706457,208.5
-123.082322,38.706479,208.5
-123.082305,38.706497,208.5
-123.082285,38.70651,208.5
-123.08226,38.706524,208.5
-123.082234,38.706535,208.5
-123.082209,38.706543,208.4
-123.082178,38.706549,208.4
-123.08215,38.706555,208.4
-123.082122,38.706563,208.4
-123.082094,38.706576,208.4
-123.082071,38.706586,208.4
-123.082047,38.706594,208.4
-123.082021,38.7066,208.3
-123.081994,38.706611,208.3
-123.081971,38.706628,208.3
-123.081949,38.706643,208.2
-123.081934,38.70666,208.2
-123.081921,38.706678,208.2
-123.081908,38.706694,208.1
-123.081896,38.706712,208.1
-123.081887,38.706731,208.1
-123.081875,38.706747,208.1
-123.081862,38.706762,208.1
-123.081851,38.706778,208.1
-123.08184,38.706791,208.1
-123.081829,38.706802,208.1
-123.081811,38.706811,208.1
-123.081793,38.706825,208.1
-123.081779,38.706845,208.2
-123.081767,38.70686,208.3
-123.08176,38.706874,208.3
-123.081756,38.706889,208.4
-123.081751,38.706905,208.5
-123.081746,38.70692,208.7
-123.08174,38.706937,208.9
-123.081734,38.706958,209.1
-123.081726,38.70698,209.3
-123.081716,38.707,209.6
-123.081709,38.707015,209.8
-123.081698,38.707029,210.0
-123.081689,38.707045,210.1
-123.081678,38.707064,210.4
-123.08167,38.707081,210.6
-123.081665,38.707101,210.8
-123.081659,38.707118,211.0
-123.081648,38.707129,211.2
-123.081637,38.707142,211.3
-123.081628,38.70715,211.5
-123.081622,38.707161,211.6
-123.081613,38.707167,211.7
-123.08161,38.707173,211.8
-123.081608,38.707178,211.8
-123.081608,38.70718,211.8
-123.081609,38.707179,211.9
-123.081609,38.707176,211.9
-123.081616,38.707182,212.0
-123.081622,38.707186,212.1
-123.081624,38.707189,212.1
-123.081622,38.707194,212.2
-123.08163,38.707197,212.2
-123.08163,38.707208,212.4
-123.081628,38.707221,212.5
-123.081627,38.707241,212.8
-123.08162,38.707262,213.0
-123.081611,38.707281,213.2
-123.081601,38.707292,213.4
-123.081595,38.707307,213.6
-123.081592,38.707323,213.8
-123.081585,38.707334,213.9
-123.081577,38.707348,214.1
-123.081569,38.707359,214.2
-123.081564,38.707369,214.3
-123.081565,38.707378,214.4
-123.081571,38.707389,214.5
-123.08158,38.707405,214.7
-123.08159,38.707424,214.9
-123.081594,38.707442,215.1
-123.081609,38.707465,215.3
-123.081623,38.707487,215.5
-123.081633,38.707501,215.6
-123.081651,38.707514,215.7
-123.081669,38.707523,215.9
-123.081688,38.707538,216.0
-123.081709,38.707555,216.2
-123.081723,38.707566,216.3
-123.081738,38.707576,216.4
-123.081751,38.707584,216.5
-123.081772,38.707595,216.6
-123.081792,38.707607,216.7
-123.081813,38.707618,216.7
-123.081838,38.707626,216.8
-123.081862,38.707625,216.8
-123.081881,38.707632,216.8
-123.081902,38.707641,216.8
-123.081926,38.707649,216.8
-123.081944,38.707657,216.7
-123.081961,38.707668,216.7
-123.081974,38.707679,216.6
-123.081993,38.707697,216.5
-123.082009,38.707714,216.4
-123.08203,38.707726,216.2
-123.082049,38.707746,216.0
-123.082068,38.707766,215.7
-123.082085,38.707781,215.5
-123.082104,38.707791,215.2
-123.082119,38.707806,215.0
-123.082136,38.707816,214.8
-123.082152,38.707829,214.5
-123.082165,38.707838,214.3
-123.082179,38.707843,214.1
-123.082196,38.707858,213.8
-123.082212,38.70787,213.5
-123.082231,38.70789,213.0
-123.082253,38.707911,212.5
-123.082274,38.707921,212.2
-123.082297,38.707933,211.7
-123.082311,38.707949,211.3
-123.082328,38.707948,211.0
-123.082317,38.70796,210.7
-123.082294,38.707965,210.3
-123.082272,38.707965,210.0
-123.082251,38.707964,209.6
-123.082236,38.707962,209.4
-123.082221,38.70796,209.1
-123.082206,38.707954,208.9
-123.082193,38.70795,208.6
-123.082182,38.707944,208.4
-123.082173,38.707939,208.3
-123.08216,38.707931,208.0
-123.082125,38.707924,207.5
-123.082104,38.707924,207.1
-123.08207,38.70793,206.6
-123.082057,38.707942,206.3
-123.082059,38.707963,205.9
-123.082059,38.707985,205.5
-123.082068,38.708005,205.0
-123.082083,38.70803,204.5
-123.082095,38.708051,204.0
-123.082109,38.70807,203.6
-123.082125,38.708086,203.2
-123.082145,38.708112,202.6
-123.082162,38.70813,202.1
-123.082182,38.708152,201.6
-123.082197,38.708168,201.3
-123.082218,38.708194,200.7
-123.082234,38.708211,200.3
-123.082257,38.708226,199.9
-123.08228,38.708236,199.5
-123.082304,38.70825,199.2
-123.082327,38.708266,198.8
-123.082346,38.708279,198.5
-123.082371,38.708312,197.9
-123.08239,38.708334,197.6
-123.082414,38.708362,197.2
-123.082434,38.708378,197.0
-123.082451,38.708392,196.8
-123.082478,38.708412,196.5
-123.0825,38.708426,196.3
-123.082525,38.70844,196.1
-123.082552,38.708447,195.9
-123.082579,38.708454,195.7
-123.082602,38.708462,195.5
-123.082635,38.708473,195.3
-123.082662,38.708486,195.1
-123.082684,38.708497,195.0
-123.082714,38.708502,194.8
-123.082732,38.708513,194.7
-123.082751,38.708529,194.6
-123.082777,38.708538,194.5
-123.082804,38.708559,194.4
-123.082828,38.708575,194.3
-123.082842,38.708592,194.2
-123.082851,38.708616,194.1
-123.08288,38.708643,194.1
-123.082891,38.708666,194.0
-123.082906,38.708683,194.0
-123.082909,38.708704,194.0
-123.082908,38.708726,194.0
-123.082908,38.708746,194.0
-123.082908,38.708765,194.1
-123.082905,38.708782,194.1
-123.082916,38.7088,194.2
-123.082911,38.708813,194.3
-123.082912,38.708828,194.3
-123.082895,38.708843,194.4
-123.082887,38.708858,194.6
-123.082872,38.70887,194.7
-123.08286,38.708883,194.8
-123.082861,38.7089,195.0
-123.08286,38.708916,195.2
-123.082861,38.708932,195.4
-123.082861,38.708946,195.6
-123.082858,38.708961,195.8
-123.082855,38.708974,195.9
-123.082853,38.708988,196.2
-123.082851,38.709003,196.4
-123.082849,38.709012,196.6
-123.082851,38.709025,196.8
-123.08285,38.709033,196.9
-123.082848,38.709046,197.2
-123.082847,38.709059,197.4
-123.082847,38.709074,197.7
-123.082847,38.709093,198.1
-123.082848,38.709107,198.4
-123.082847,38.709116,198.6
-123.08285,38.70912,198.7
-123.082859,38.709121,198.9
-123.082867,38.709126,199.1
-123.082876,38.709126,199.3
-123.082887,38.709128,199.5
-123.082894,38.709126,199.6
-123.082903,38.709124,199.8
-123.082912,38.70912,200.0
-123.082921,38.709117,200.2
-123.082932,38.709113,200.4
-123.082943,38.709113,200.6
-123.082959,38.709116,200.9
-123.082972,38.709115,201.2
-123.082987,38.709114,201.5
-123.083001,38.709115,201.8
-123.08301,38.709114,201.9
-123.083023,38.709112,202.2
-123.083035,38.70911,202.4
-123.083046,38.709107,202.7
-123.083056,38.709101,202.9
-123.083063,38.709092,203.2
-123.083071,38.709084,203.4
-123.083081,38.709081,203.6
-123.083087,38.709076,203.8
-123.083093,38.709074,203.9
-123.083101,38.70907,204.1
-123.083107,38.709066,204.3
-123.083108,38.709059,204.4
-123.083113,38.709052,204.6
-123.083122,38.709039,205.0
-123.08313,38.709028,205.3
